Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Flyout,False,1,TOP,1,0,0,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Strikeout,False,1,TOP,2,0,1,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Groundout,False,1,TOP,3,0,2,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Strikeout,False,1,BOTTOM,4,0,0,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Strikeout,False,1,BOTTOM,5,0,1,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Home Run,False,1,BOTTOM,6,0,2,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Walk,False,1,BOTTOM,7,1,2,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Strikeout,False,1,BOTTOM,8,1,2,Max Muncy,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Single,False,2,TOP,9,1,0,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Groundout,False,2,TOP,10,1,0,Nick Castellanos,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Groundout,False,2,TOP,11,1,1,,Nick Castellanos,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Flyout,False,2,TOP,12,1,2,,Nick Castellanos,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Walk,False,2,BOTTOM,13,1,0,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Walk,False,2,BOTTOM,14,1,0,James Outman,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Home Run,False,2,BOTTOM,15,1,0,Miguel Vargas,James Outman,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Strikeout,False,2,BOTTOM,16,4,0,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Groundout,False,2,BOTTOM,17,4,1,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Single,False,2,BOTTOM,18,4,2,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Flyout,False,2,BOTTOM,19,4,2,Freddie Freeman,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Flyout,False,3,TOP,20,4,0,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Groundout,False,3,TOP,21,4,1,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Single,False,3,TOP,22,4,2,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Pop Out,False,3,TOP,23,4,2,Bryson Stott,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Strikeout,False,3,BOTTOM,24,4,0,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Home Run,False,3,BOTTOM,25,4,1,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Strikeout,False,3,BOTTOM,26,5,1,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Pop Out,False,3,BOTTOM,27,5,2,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Home Run,False,4,TOP,28,5,0,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Strikeout,False,4,TOP,29,4,0,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Single,False,4,TOP,30,4,1,,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Strikeout,False,4,TOP,31,4,1,Brandon Marsh,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
Pop Out,False,4,TOP,32,4,2,Brandon Marsh,,,Tony Gonsolin,Taijuan Walker,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Jason Heyward,James Outman,Miguel Vargas,David Peralta,Michael Busch,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Kody Clemens,Edmundo Sosa,Miguel Vargas,Will Smith,Freddie Freeman,Michael Busch,Max Muncy,Mookie Betts,David Peralta,James Outman,Jason Heyward,Trea Turner,J.T. Realmuto,Kody Clemens,Bryson Stott,Alec Bohm,Edmundo Sosa,Kyle Schwarber,Brandon Marsh,Nick Castellanos
